trumpApprove,commonweight,birthyr,gender,race,hispanic,educ,region,age_bin,gender_bin,race_bin,educ_bin,party_id,inputstate
0,0.830508228679161,1955,1,1,2,3,4,65+,Male,White,Some college,1,6
0,0.830508228679161,1939,1,1,2,4,4,65+,Male,White,Some college,3,6
1,0.977515381669061,1955,1,1,2,4,3,65+,Male,White,Some college,3,13
1,1.03020761074046,1955,2,1,2,6,3,65+,Female,White,Postgraduate,3,24
1,0.380902338935356,1957,2,1,2,5,4,45-64,Female,White,College degree,3,15
1,1.12628486765836,1961,1,1,2,5,3,45-64,Male,White,College degree,3,47
1,0.704950820085905,1964,1,1,2,3,4,45-64,Male,White,Some college,3,32
0,1.09163077171254,1976,2,1,2,6,2,30-44,Female,White,Postgraduate,1,17
0,0.65069135527704,1968,2,7,2,3,1,45-64,Female,Other,Some college,1,36
0,0.691988621822692,1943,2,1,2,3,3,65+,Female,White,Some college,3,48
0,0.244278431938522,1948,1,2,2,5,2,65+,Male,Black,College degree,1,27
0,0.244661373291382,1986,2,7,2,6,2,30-44,Female,Other,Postgraduate,1,29
0,0.328278194506388,1959,1,1,2,6,2,45-64,Male,White,Postgraduate,3,18
1,0.737710533023415,1966,1,1,2,5,3,45-64,Male,White,College degree,2,37
0,0.948796967665048,1965,1,1,2,5,1,45-64,Male,White,College degree,1,36
NA,0.717876412498121,1979,2,1,2,6,2,30-44,Female,White,Postgraduate,2,55
0,0.644096063622181,1959,2,1,2,4,4,45-64,Female,White,Some college,2,32
0,0.807652499228921,1966,2,1,2,3,3,45-64,Female,White,Some college,3,45
0,0.856808809441842,1987,1,1,2,6,4,30-44,Male,White,Postgraduate,3,6
0,0.982160027117071,1965,2,1,2,5,1,45-64,Female,White,College degree,3,34
1,0.194977975702625,1975,2,6,2,6,2,45-64,Female,Other,Postgraduate,4,26
1,1.02592693014432,1968,2,1,2,6,1,45-64,Female,White,Postgraduate,2,36
0,0.602534247792076,1965,2,1,2,6,3,45-64,Female,White,Postgraduate,3,37
0,0.669546440614427,1972,1,1,2,6,2,45-64,Male,White,Postgraduate,1,17
1,0.242915309246207,1951,1,1,2,5,4,65+,Male,White,College degree,2,15
0,0.336682298510685,1962,2,1,2,5,2,45-64,Female,White,College degree,3,18
1,1.47135465817333,1954,2,1,2,3,4,65+,Female,White,Some college,2,32
1,0.63563917640846,1959,1,6,1,5,4,45-64,Male,Hispanic,College degree,3,32
1,1.55171924129116,1949,2,1,2,3,2,65+,Female,White,Some college,2,17
1,4.97242291134801,1957,2,1,2,4,4,45-64,Female,White,Some college,2,6
0,0.696746256571956,1960,2,1,2,3,4,45-64,Female,White,Some college,4,30
0,0.483032623736022,1941,1,1,2,3,4,65+,Male,White,Some college,1,6
0,0.346224776044838,1994,1,1,2,6,2,18-29,Male,White,Postgraduate,1,26
1,1.47107514513192,1943,1,1,2,3,2,65+,Male,White,Some college,2,18
1,0.550044320942442,1969,2,1,2,4,3,45-64,Female,White,Some college,1,54
0,0.832004894636467,1962,1,1,2,4,2,45-64,Male,White,Some college,3,26
1,0.701897762975355,1946,1,1,2,5,3,65+,Male,White,College degree,3,24
0,1.37763254725501,1960,2,1,2,6,1,45-64,Female,White,Postgraduate,1,25
1,0.38546128253386,1960,2,1,1,3,1,45-64,Female,Hispanic,Some college,3,33
0,1.00171352942107,1943,2,1,2,6,3,65+,Female,White,Postgraduate,1,51
0,0.606036662076203,1986,2,1,2,5,3,30-44,Female,White,College degree,3,37
0,0.653604899666641,1969,1,1,2,6,2,45-64,Male,White,Postgraduate,1,19
1,1.23357220509097,1943,2,1,2,3,4,65+,Female,White,Some college,2,6
1,0.578886829252304,1954,1,1,2,4,1,65+,Male,White,Some college,3,23
1,0.805193389886063,1938,1,1,2,5,3,65+,Male,White,College degree,3,48
0,0.293050404700479,1976,1,1,2,6,4,30-44,Male,White,Postgraduate,3,56
0,0.578114858226803,1947,1,1,2,3,2,65+,Male,White,Some college,1,26
1,1.35886673037597,1953,1,1,NA,5,4,65+,Male,White,College degree,2,53
0,0.259566223475966,1948,2,1,2,3,3,65+,Female,White,Some college,1,10
0,1.12778130399281,1945,2,1,2,6,3,65+,Female,White,Postgraduate,1,21
0,0.752112195565012,1972,1,1,2,6,3,45-64,Male,White,Postgraduate,2,12
0,0.733861352055008,1952,1,1,2,6,1,65+,Male,White,Postgraduate,3,42
0,0.595952959206251,1956,2,1,2,5,4,45-64,Female,White,College degree,1,41
0,0.376417125473092,1961,2,6,2,6,3,45-64,Female,Other,Postgraduate,1,54
0,0.709237723973563,1937,1,1,2,3,4,65+,Male,White,Some college,3,53
0,0.483577344977779,1968,2,1,2,5,4,45-64,Female,White,College degree,3,30
0,0.206609971410215,1984,1,8,2,6,3,30-44,Male,Other,Postgraduate,3,12
1,0.81915675782151,1958,2,1,2,4,3,45-64,Female,White,Some college,3,12
1,1.2278754047804,1948,2,1,2,4,3,65+,Female,White,Some college,2,12
1,0.970787484330251,1959,1,1,2,6,4,45-64,Male,White,Postgraduate,3,4
0,0.405948109651681,1978,2,1,2,5,4,30-44,Female,White,College degree,3,8
1,0.208611596042603,1952,1,7,2,6,1,65+,Male,Other,Postgraduate,2,9
0,0.447521592247377,1956,1,1,2,6,2,45-64,Male,White,Postgraduate,1,29
1,1.66859594025581,1947,2,1,2,5,4,65+,Female,White,College degree,2,32
0,1.01903964970001,1945,1,1,2,3,3,65+,Male,White,Some college,3,22
1,1.42118561297579,1953,2,1,2,4,4,65+,Female,White,Some college,3,53
1,0.792789973596281,1962,2,1,2,6,4,45-64,Female,White,Postgraduate,2,8
0,0.693160990129358,1966,2,1,2,6,3,45-64,Female,White,Postgraduate,1,12
1,1.23357220509097,1954,2,1,2,4,4,65+,Female,White,Some college,2,6
1,1.73515900890598,1956,2,1,2,5,2,45-64,Female,White,College degree,2,31
1,0.514974422946152,1987,2,1,2,3,2,30-44,Female,White,Some college,3,55
1,0.644754123307215,1985,2,1,2,6,4,30-44,Female,White,Postgraduate,2,6
0,0.515421010722449,1984,2,1,2,6,4,30-44,Female,White,Postgraduate,3,53
1,1.23122965634911,1969,1,1,2,6,2,45-64,Male,White,Postgraduate,2,39
1,0.324275777715913,1955,1,3,NA,5,3,65+,Male,Hispanic,College degree,3,12
0,1.26043689064304,1938,2,1,2,3,4,65+,Female,White,Some college,3,6
0,0.918797307820052,1972,2,1,2,5,1,45-64,Female,White,College degree,3,36
0,1.2701367687302,1971,2,1,2,5,3,45-64,Female,White,College degree,3,48
0,0.372067453811944,1949,2,1,2,5,2,65+,Female,White,College degree,5,26
0,1.0127447737069,1958,1,1,2,6,4,45-64,Male,White,Postgraduate,1,53
1,0.906071190172103,1969,1,1,2,5,3,45-64,Male,White,College degree,3,51
0,0.754362906379451,1961,1,1,2,3,3,45-64,Male,White,Some college,2,13
0,0.513811150020609,1982,2,1,2,6,2,30-44,Female,White,Postgraduate,1,39
0,0.435207603468508,1975,1,1,2,5,3,45-64,Male,White,College degree,3,22
1,0.846313560930193,1955,1,1,2,3,3,65+,Male,White,Some college,2,12
0,0.555657117989981,1957,2,1,2,3,2,45-64,Female,White,Some college,3,29
0,0.772639410935822,1973,1,1,2,5,4,45-64,Male,White,College degree,2,53
0,0.627300146242223,1957,2,1,2,2,3,45-64,Female,White,H.S. or less,3,22
1,1.90668055683981,1968,2,1,2,4,3,45-64,Female,White,Some college,2,5
0,0.46889006925561,1956,2,6,2,4,3,45-64,Female,Other,Some college,3,48
1,0.995613615440391,1938,1,1,2,6,2,65+,Male,White,Postgraduate,3,39
0,0.953091369690824,1965,2,1,2,5,3,45-64,Female,White,College degree,1,48
0,0.640361373389865,1959,2,1,2,5,4,45-64,Female,White,College degree,3,2
1,1.88894818660488,1942,2,1,2,3,3,65+,Female,White,Some college,2,48
1,1.01442412846359,1981,2,1,2,4,3,30-44,Female,White,Some college,2,47
0,0.72542199411727,1958,2,1,2,5,3,45-64,Female,White,College degree,1,47
0,0.882123720612032,1956,1,1,2,3,2,45-64,Male,White,Some college,3,18
0,0.543561315525649,1958,1,1,2,6,2,45-64,Male,White,Postgraduate,1,39
0,0.846795207219129,1959,2,2,2,3,1,45-64,Female,Black,Some college,1,34
0,0.337739372881878,1954,2,6,2,5,4,65+,Female,Other,College degree,1,35
0,0.994860446887719,1978,2,1,2,6,4,30-44,Female,White,Postgraduate,1,6
1,0.541438486072765,1978,1,1,2,5,2,30-44,Male,White,College degree,3,46
0,0.696498012289868,1953,1,1,2,5,3,65+,Male,White,College degree,3,12
0,0.504028969712724,1972,2,1,2,5,3,45-64,Female,White,College degree,1,5
1,0.979419526126144,1986,2,4,2,6,2,30-44,Female,Asian,Postgraduate,3,39
0,0.438045371366873,1952,1,1,2,6,4,65+,Male,White,Postgraduate,1,6
0,1.20449662685478,1969,2,1,2,5,2,45-64,Female,White,College degree,1,17
0,1.2442496405369,1982,2,1,2,6,3,30-44,Female,White,Postgraduate,3,11
1,0.63517908585777,1985,2,1,2,5,4,30-44,Female,White,College degree,4,8
0,1.08126840817889,1952,2,1,2,4,4,65+,Female,White,Some college,1,53
1,1.43780976320995,1953,1,1,2,2,3,65+,Male,White,H.S. or less,2,21
1,0.568518371211203,1944,1,1,2,6,1,65+,Male,White,Postgraduate,3,23
0,0.544218753721751,1984,2,1,2,5,2,30-44,Female,White,College degree,3,19
1,1.07867925084205,1949,1,1,2,4,4,65+,Male,White,Some college,1,41
0,1.26043689064304,1948,2,1,2,3,4,65+,Female,White,Some college,1,6
0,0.509523263329489,1956,1,1,2,5,2,45-64,Male,White,College degree,1,39
0,0.704299305919389,1992,1,1,2,6,3,18-29,Male,White,Postgraduate,4,24
0,0.249915693107233,1947,2,2,2,3,4,65+,Female,Black,Some college,1,2
0,0.240477995849387,1982,1,1,2,6,4,30-44,Male,White,Postgraduate,4,32
1,0.935528011482181,1960,2,1,2,2,3,45-64,Female,White,H.S. or less,3,54
0,0.945429455988839,1969,1,1,2,6,4,45-64,Male,White,Postgraduate,3,8
1,0.194166351868254,1964,2,3,NA,5,2,45-64,Female,Hispanic,College degree,2,18
1,1.45935351817649,1969,2,1,2,3,3,45-64,Female,White,Some college,2,48
0,0.126619003539396,1948,1,1,2,5,1,65+,Male,White,College degree,2,34
1,0.941584080036895,1954,1,1,2,3,4,65+,Male,White,Some college,3,53
0,0.651417425914884,1951,2,1,2,4,3,65+,Female,White,Some college,3,45
1,1.22435120770081,1963,1,1,2,5,3,45-64,Male,White,College degree,3,54
0,2.35182046868301,1963,2,4,2,5,4,45-64,Female,Asian,College degree,1,6
0,0.34319418258407,1958,2,6,2,6,3,45-64,Female,Other,Postgraduate,4,48
0,0.431694117705658,1949,2,2,2,5,4,65+,Female,Black,College degree,1,53
1,1.07302039810578,1985,2,1,2,5,2,30-44,Female,White,College degree,2,19
0,0.365306170193993,1964,1,1,2,5,2,45-64,Male,White,College degree,3,39
0,0.694409877811955,1971,1,1,2,5,3,45-64,Male,White,College degree,1,48
1,1.1770666377346,1970,2,1,2,3,2,45-64,Female,White,Some college,2,39
0,0.255257317452449,1957,1,7,2,4,3,45-64,Male,Other,Some college,3,12
1,0.741051802850316,1990,1,1,2,5,4,30-44,Male,White,College degree,2,6
1,0.104007862341795,1948,1,7,2,6,3,65+,Male,Other,Postgraduate,4,13
1,0.223438624827254,1967,1,7,2,6,3,45-64,Male,Other,Postgraduate,3,51
0,0.686214971485681,1983,2,1,2,5,2,30-44,Female,White,College degree,1,27
0,0.651679756398379,1980,1,1,2,5,2,30-44,Male,White,College degree,3,39
0,1.27782485800382,1963,2,1,2,4,3,45-64,Female,White,Some college,4,13
0,0.916875913407915,1990,1,4,2,6,2,30-44,Male,Asian,Postgraduate,1,29
1,0.886326526285386,1958,1,1,2,5,2,45-64,Male,White,College degree,3,27
1,0.813662515605908,1968,2,6,2,6,4,45-64,Female,Other,Postgraduate,3,16
0,1.00065113796552,1954,2,1,2,5,4,65+,Female,White,College degree,3,53
0,1.08126840817889,1950,2,1,2,4,4,65+,Female,White,Some college,3,53
0,0.523389114020931,1964,2,1,2,6,4,45-64,Female,White,Postgraduate,3,30
1,1.15845355485445,1953,2,1,2,3,3,65+,Female,White,Some college,2,48
1,4.08159918400954,1955,2,1,2,6,2,65+,Female,White,Postgraduate,2,29
1,0.339719748365061,1950,1,6,2,3,4,65+,Male,Other,Some college,3,6
0,0.82478862813282,1962,2,1,2,4,4,45-64,Female,White,Some college,1,32
0,0.969715574861517,1956,2,1,2,6,2,45-64,Female,White,Postgraduate,1,26
0,1.37763254725501,1956,2,1,2,6,1,45-64,Female,White,Postgraduate,3,25
1,0.524269661418602,1992,2,1,2,6,2,18-29,Female,White,Postgraduate,2,17
0,0.338546556299642,1996,2,1,2,6,2,18-29,Female,White,Postgraduate,3,39
1,2.00939453947326,1975,2,1,2,6,3,45-64,Female,White,Postgraduate,2,40
1,1.23357220509097,1951,2,1,2,4,4,65+,Female,White,Some college,2,6
0,0.593662838863108,1953,2,1,2,5,3,65+,Female,White,College degree,3,54
0,0.89278880340136,1978,2,1,2,6,3,30-44,Female,White,Postgraduate,4,13
0,0.663113062476257,1966,1,1,2,5,3,45-64,Male,White,College degree,1,47
0,0.568337624377589,1953,2,1,2,4,2,65+,Female,White,Some college,3,18
0,0.55298895590928,1956,1,1,2,6,3,45-64,Male,White,Postgraduate,1,48
0,0.856644728311221,1959,2,1,2,6,1,45-64,Female,White,Postgraduate,1,36
0,0.389362814540764,1951,2,1,2,5,1,65+,Female,White,College degree,1,34
0,0.679722042017873,1974,1,1,2,3,1,45-64,Male,White,Some college,3,25
0,0.528929179727165,1962,2,1,2,2,4,45-64,Female,White,H.S. or less,1,8
1,0.925584841080429,1983,2,1,2,4,2,30-44,Female,White,Some college,3,26
0,0.105165132070476,1947,1,7,2,5,3,65+,Male,Other,College degree,3,48
0,0.980966433225705,1982,1,4,2,6,4,30-44,Male,Asian,Postgraduate,1,6
1,1.43608591318107,1963,2,1,2,5,2,45-64,Female,White,College degree,2,27
0,0.652801519187973,1971,1,1,2,5,3,45-64,Male,White,College degree,3,12
1,1.34399723552093,1973,1,1,2,5,3,45-64,Male,White,College degree,3,13
1,0.745197104463184,1941,2,1,2,5,4,65+,Female,White,College degree,4,6
0,0.456902458822646,1968,1,1,2,6,3,45-64,Male,White,Postgraduate,1,37
0,0.417911623394941,1971,2,1,2,3,3,45-64,Female,White,Some college,1,12
0,0.565018806806013,1970,2,1,2,5,2,45-64,Female,White,College degree,3,26
0,1.20449662685478,1969,2,1,2,5,2,45-64,Female,White,College degree,1,17
1,0.794480151095961,1980,2,1,2,4,3,30-44,Female,White,Some college,3,47
0,0.765985091621495,1961,2,1,2,4,2,45-64,Female,White,Some college,3,31
0,0.772086049602699,1964,2,1,2,6,3,45-64,Female,White,Postgraduate,1,48
0,0.555657117989981,1957,2,1,2,3,2,45-64,Female,White,Some college,1,29
0,0.707653432393868,1978,2,1,2,3,2,30-44,Female,White,Some college,1,39
0,0.689177596272745,1965,1,7,2,4,1,45-64,Male,Other,Some college,1,36
1,2.18959758375463,1961,2,4,2,6,1,45-64,Female,Asian,Postgraduate,1,36
1,1.2278754047804,1955,2,1,2,4,3,65+,Female,White,Some college,2,12
0,0.650907864993612,1958,2,1,2,3,4,45-64,Female,White,Some college,3,41
0,1.01424164716383,1954,2,1,2,6,4,65+,Female,White,Postgraduate,1,35
1,1.08940676673496,1960,1,1,2,3,4,45-64,Male,White,Some college,4,8
1,1.15490489373681,1958,2,1,2,3,1,45-64,Female,White,Some college,2,36
0,0.632843020236109,1943,1,1,2,2,4,65+,Male,White,H.S. or less,3,53
0,0.535639604293662,1944,1,1,2,6,3,65+,Male,White,Postgraduate,1,37
0,0.632014623029292,1963,2,1,2,6,2,45-64,Female,White,Postgraduate,4,17
0,1.2701367687302,1957,2,1,2,5,3,45-64,Female,White,College degree,1,48
1,0.91554660203040406,1964,1,1,2,4,3,45-64,Male,White,Some college,2,48
0,0.561733527563435,1980,2,1,2,6,2,30-44,Female,White,Postgraduate,1,55
0,0.604519510317654,1972,2,1,2,5,3,45-64,Female,White,College degree,1,12
1,0.892912379239954,1954,2,1,2,6,3,65+,Female,White,Postgraduate,3,45
0,0.942174541239368,1954,1,1,2,6,4,65+,Male,White,Postgraduate,1,32
0,1.02979736844126,1983,2,1,2,6,3,30-44,Female,White,Postgraduate,3,48
1,0.954782680089158,1943,2,1,2,4,2,65+,Female,White,Some college,2,55
0,0.662010061345307,1952,2,1,2,5,3,65+,Female,White,College degree,1,12
1,0.447533331438878,1969,1,1,2,5,4,45-64,Male,White,College degree,2,6
0,0.706597040713517,1960,1,1,2,3,4,45-64,Male,White,Some college,3,6
1,1.92156477763347,1964,1,1,2,3,3,45-64,Male,White,Some college,2,5
1,0.998511976686351,1955,1,1,2,5,4,65+,Male,White,College degree,2,4
0,0.532677663980092,1950,1,1,2,3,1,65+,Male,White,Some college,1,34
1,0.964819459636117,1964,1,1,2,5,2,45-64,Male,White,College degree,2,19
0,0.663945669833343,1957,2,1,2,5,3,45-64,Female,White,College degree,3,22
1,1.12269712319132,1970,1,1,2,6,3,45-64,Male,White,Postgraduate,3,1
1,0.984146264771645,1942,1,1,2,6,3,65+,Male,White,Postgraduate,2,12
1,0.460321403582872,1954,2,7,2,3,3,65+,Female,Other,Some college,4,12
0,0.441938953914621,1954,2,2,2,5,3,65+,Female,Black,College degree,1,45
0,0.586678596897025,1967,2,1,2,5,2,45-64,Female,White,College degree,1,18
1,1.31318554674011,1948,2,5,2,4,3,65+,Female,Other,Some college,2,40
0,0.475477945410965,1973,2,1,2,6,3,45-64,Female,White,Postgraduate,1,12
0,0.667901015642547,1959,2,1,2,3,3,45-64,Female,White,Some college,1,12
0,0.873790073773806,1945,2,1,2,4,3,65+,Female,White,Some college,3,37
0,0.642755643331653,1949,1,1,2,6,3,65+,Male,White,Postgraduate,3,45
1,0.964442186685963,1962,2,1,1,5,3,45-64,Female,Hispanic,College degree,2,48
1,4.2311655802765,1973,2,4,2,4,2,45-64,Female,Asian,Some college,2,18
1,1.27658429401157,1938,2,1,2,3,3,65+,Female,White,Some college,3,22
0,0.663945669833343,1971,2,1,2,5,3,45-64,Female,White,College degree,1,22
1,2.06534275425496,1959,2,1,2,3,1,45-64,Female,White,Some college,2,34
0,0.520463842642067,1986,1,1,2,6,3,30-44,Male,White,Postgraduate,1,12
0,1.04723156718508,1959,2,1,2,5,2,45-64,Female,White,College degree,3,55
0,0.466483149905817,1983,2,6,2,3,2,30-44,Female,Other,Some college,1,29
1,1.03152760741183,1950,2,1,2,4,3,65+,Female,White,Some college,2,51
0,0.337047106113323,1958,2,1,2,6,3,45-64,Female,White,Postgraduate,3,1
0,0.497950612793152,1943,1,1,2,6,2,65+,Male,White,Postgraduate,2,20
1,1.61374031874372,1947,1,1,2,3,2,65+,Male,White,Some college,2,27
1,1.19850981926075,1947,2,1,2,3,4,65+,Female,White,Some college,2,4
0,0.836294411104848,1952,1,1,2,2,2,65+,Male,White,H.S. or less,1,39
1,1.34399723552093,1967,1,1,2,5,3,45-64,Male,White,College degree,2,13
0,0.48091018561547,1960,1,1,2,6,3,45-64,Male,White,Postgraduate,5,10
1,1.3754478536831,1957,1,1,2,6,3,45-64,Male,White,Postgraduate,3,12
0,1.33365356664204,1985,1,1,2,6,2,30-44,Male,White,Postgraduate,3,17
0,2.10684000127133,1972,2,2,2,6,3,45-64,Female,Black,Postgraduate,1,37
0,0.783910151924929,1961,2,1,2,5,4,45-64,Female,White,College degree,1,4
1,1.66526417780814,1950,2,1,2,5,4,65+,Female,White,College degree,2,49
1,0.882915331480228,1946,1,1,2,6,3,65+,Male,White,Postgraduate,3,48
0,0.669546440614427,1960,1,1,2,6,2,45-64,Male,White,Postgraduate,1,17
0,0.593551163201006,1983,1,1,2,6,4,30-44,Male,White,Postgraduate,3,53
0,0.911493028744527,1949,1,1,2,6,1,65+,Male,White,Postgraduate,1,36
0,0.565018806806013,1958,2,1,2,5,2,45-64,Female,White,College degree,1,26
1,1.53908346730431,1966,2,1,2,4,1,45-64,Female,White,Some college,4,36
0,1.07908561940248,1966,2,1,2,5,3,45-64,Female,White,College degree,4,1
0,1.2701367687302,1956,2,1,2,5,3,45-64,Female,White,College degree,1,48
1,0.725303777745953,1993,2,1,2,6,4,18-29,Female,White,Postgraduate,2,53
0,1.11649281584605,1972,1,1,2,3,1,45-64,Male,White,Some college,1,36
0,0.805592620564507,1940,1,1,2,3,4,65+,Male,White,Some college,1,41
0,0.630034686214411,1986,2,1,2,6,4,30-44,Female,White,Postgraduate,1,53
0,0.920896841797095,1953,1,1,2,3,2,65+,Male,White,Some college,1,55
1,1.27520836759412,1970,1,1,2,3,4,45-64,Male,White,Some college,2,16
0,0.593909129772129,1968,1,1,2,5,2,45-64,Male,White,College degree,1,29
1,0.732337869105579,1948,1,1,2,6,4,65+,Male,White,Postgraduate,2,6
1,0.659575542887512,1957,2,1,2,4,4,45-64,Female,White,Some college,2,4
0,0.123301886405951,1977,1,1,2,6,1,30-44,Male,White,Postgraduate,4,50
0,0.604519510317654,1966,2,1,2,5,3,45-64,Female,White,College degree,3,12
0,0.298359987860365,1940,1,1,2,6,2,65+,Male,White,Postgraduate,2,20
0,0.585155235000365,1969,2,2,2,5,3,45-64,Female,Black,College degree,3,37
0,0.672372308004737,1955,1,1,2,6,2,65+,Male,White,Postgraduate,1,17
1,1.23377033996274,1960,1,1,2,5,4,45-64,Male,White,College degree,3,49
0,0.234693853547607,1990,1,1,2,5,2,30-44,Male,White,College degree,1,18
1,1.69100315071359,1937,2,1,2,5,4,65+,Female,White,College degree,2,41
0,0.583481678294039,1948,1,1,2,3,3,65+,Male,White,Some college,2,13
1,0.9227259615754,1946,1,1,2,5,3,65+,Male,White,College degree,4,45
0,0.44893023341537,1977,2,4,2,5,4,30-44,Female,Asian,College degree,1,56
0,1.26043689064304,1947,2,1,2,3,4,65+,Female,White,Some college,3,6
1,0.659575542887512,1958,2,1,2,4,4,45-64,Female,White,Some college,2,4
0,0.882633815156421,1946,2,1,2,5,4,65+,Female,White,College degree,1,8
0,1.38928806516931,1967,2,1,2,6,3,45-64,Female,White,Postgraduate,1,21
0,0.529583358252789,1943,1,1,2,6,3,65+,Male,White,Postgraduate,3,54
1,0.955796484908183,1954,1,1,2,5,3,65+,Male,White,College degree,2,12
0,0.663527243804265,1958,1,1,2,5,2,45-64,Male,White,College degree,1,27
0,0.172767364299198,1980,2,6,1,5,2,30-44,Female,Hispanic,College degree,1,18
0,0.387570351711609,1970,1,1,2,5,4,45-64,Male,White,College degree,1,6
0,0.892928158795378,1954,1,1,2,5,1,65+,Male,White,College degree,1,36
1,1.23065415539846,1985,2,1,2,6,3,30-44,Female,White,Postgraduate,3,12
1,0.984146264771645,1940,1,1,2,6,3,65+,Male,White,Postgraduate,2,12
0,0.988547458420859,1949,2,1,2,6,4,65+,Female,White,Postgraduate,1,6
1,2.00996530597947,1944,2,1,2,5,3,65+,Female,White,College degree,3,48
0,0.535639604293662,1951,1,1,2,6,3,65+,Male,White,Postgraduate,1,37
0,0.988547458420859,1937,2,1,2,6,4,65+,Female,White,Postgraduate,1,6
0,0.487570266816795,1970,2,3,NA,6,4,45-64,Female,Hispanic,Postgraduate,1,53
0,0.622665717402427,1978,1,1,2,6,1,30-44,Male,White,Postgraduate,1,36
0,0.558422179227978,1947,2,2,2,3,3,65+,Female,Black,Some college,1,48
0,0.456997617197654,1968,1,1,2,6,4,45-64,Male,White,Postgraduate,1,41
0,0.608530242022349,1947,1,1,2,6,1,65+,Male,White,Postgraduate,1,34
0,0.696498012289868,1942,1,1,2,5,3,65+,Male,White,College degree,1,12
1,1.34418446493578,1973,2,1,2,5,3,45-64,Female,White,College degree,2,40
0,0.804694765254449,1965,2,1,2,6,4,45-64,Female,White,Postgraduate,3,6
0,0.441938953914621,1953,2,2,2,5,3,65+,Female,Black,College degree,3,45
1,1.10016248192872,1945,1,1,2,3,3,65+,Male,White,Some college,2,51
0,0.675550900713546,1983,2,1,2,5,4,30-44,Female,White,College degree,3,8
0,0.98264987743005,1959,1,1,2,5,3,45-64,Male,White,College degree,3,5
0,0.899468734965542,1949,2,1,2,4,3,65+,Female,White,Some college,1,48
1,0.857027630149757,1970,1,1,2,5,3,45-64,Male,White,College degree,2,51
1,0.984146264771645,1944,1,1,2,6,3,65+,Male,White,Postgraduate,2,12
0,1.26043689064304,1950,2,1,2,3,4,65+,Female,White,Some college,1,6
1,1.59889391789427,1954,2,1,2,2,3,65+,Female,White,H.S. or less,2,47
0,1.45607637213776,1960,1,2,2,5,4,45-64,Male,Black,College degree,3,4
0,0.305928285745672,1967,2,2,2,3,2,45-64,Female,Black,Some college,1,17
0,1.87064605027917,1988,2,2,2,6,3,30-44,Female,Black,Postgraduate,1,51
0,0.653746133246297,1943,1,3,NA,5,4,65+,Male,Hispanic,College degree,3,6
0,1.18380017482681,1958,2,1,2,5,1,45-64,Female,White,College degree,1,33
0,0.625023014390855,1951,2,1,2,6,3,65+,Female,White,Postgraduate,1,45
0,0.558946419063659,1934,1,1,2,6,1,65+,Male,White,Postgraduate,1,9
0,0.783425142991789,1954,2,1,2,5,2,65+,Female,White,College degree,3,26
1,1.42959152036945,1940,2,1,2,3,3,65+,Female,White,Some college,3,48
