year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,pctWhiteNH
2016,MISSOURI,MO,JASPER,29097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10572,48326,20220315,TOTAL,86.04391673196825
2016,MISSOURI,MO,JEFFERSON,29099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,31568,106238,20220315,TOTAL,95.43233074113189
2016,MISSOURI,MO,JOHNSON,29101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5930,21132,20220315,TOTAL,88.15857020629338
2016,MISSOURI,MO,KNOX,29103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,379,1870,20220315,TOTAL,97.48244977003147
2016,MISSOURI,MO,LACLEDE,29105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2553,16051,20220315,TOTAL,94.44772426977032
2016,MISSOURI,MO,LAFAYETTE,29107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4053,15876,20220315,TOTAL,92.87319133638896
2016,MISSOURI,MO,LAWRENCE,29109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2901,16715,20220315,TOTAL,90.95615261168919
2016,MISSOURI,MO,LEWIS,29111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,934,4456,20220315,TOTAL,93.48741553226913
2016,MISSOURI,MO,LINCOLN,29113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5575,24962,20220315,TOTAL,93.90861012821976
2016,MISSOURI,MO,LINN,29115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1240,5587,20220315,TOTAL,96.36392132278034
2016,MISSOURI,MO,LIVINGSTON,29117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1265,6421,20220315,TOTAL,94.67588022375782
2016,MISSOURI,MO,MCDONALD,29119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1329,8242,20220315,TOTAL,81.0120001732877
2016,MISSOURI,MO,MACON,29121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1548,7621,20220315,TOTAL,94.6614416034948
2016,MISSOURI,MO,MADISON,29123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1005,5321,20220315,TOTAL,96.360215933257
2016,MISSOURI,MO,MARIES,29125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,794,4500,20220315,TOTAL,97.1229293809939
2016,MISSOURI,MO,MARION,29127,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2994,12938,20220315,TOTAL,91.0392272679893
2016,MISSOURI,MO,MERCER,29129,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,216,1745,20220315,TOTAL,97.30515191545575
2016,MISSOURI,MO,MILLER,29131,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1750,11416,20220315,TOTAL,96.01583966381122
2016,MISSOURI,MO,MISSISSIPPI,29133,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1458,5169,20220315,TOTAL,73.27622231508568
2016,MISSOURI,MO,MONITEAU,29135,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1237,6830,20220315,TOTAL,90.72851925418081
2016,MISSOURI,MO,MONROE,29137,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,853,4156,20220315,TOTAL,94.34389140271493
2016,MISSOURI,MO,MONTGOMERY,29139,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1119,5429,20220315,TOTAL,95.14547237659366
2016,MISSOURI,MO,MORGAN,29141,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1768,8821,20220315,TOTAL,95.176270362266
2016,MISSOURI,MO,NEW MADRID,29143,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1933,7357,20220315,TOTAL,81.13526060350284
2016,MISSOURI,MO,NEWTON,29145,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4990,26606,20220315,TOTAL,87.70175861238256
2016,MISSOURI,MO,NODAWAY,29147,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2529,9458,20220315,TOTAL,93.6285836542576
2016,MISSOURI,MO,OREGON,29149,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,865,4668,20220315,TOTAL,95.64378274055694
2016,MISSOURI,MO,OSAGE,29151,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,998,7090,20220315,TOTAL,98.385934572705
2016,MISSOURI,MO,OZARK,29153,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,724,4505,20220315,TOTAL,96.54427645788337
2016,MISSOURI,MO,PEMISCOT,29155,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1947,6027,20220315,TOTAL,69.63817227809356
2016,MISSOURI,MO,PERRY,29157,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1520,8740,20220315,TOTAL,96.45775130462285
2016,MISSOURI,MO,PETTIS,29159,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4324,18111,20220315,TOTAL,86.96713348024929
2016,MISSOURI,MO,PHELPS,29161,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4766,18553,20220315,TOTAL,90.33572504207635
2016,MISSOURI,MO,PIKE,29163,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1806,7382,20220315,TOTAL,89.2147332037157
2016,MISSOURI,MO,PLATTE,29165,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,20057,48885,20220315,TOTAL,84.11701484516692
2016,MISSOURI,MO,POLK,29167,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2631,13763,20220315,TOTAL,94.9513440601214
2016,MISSOURI,MO,PULASKI,29169,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2922,13488,20220315,TOTAL,72.43180166048131
2016,MISSOURI,MO,PUTNAM,29171,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,353,2346,20220315,TOTAL,97.71038361116689
2016,MISSOURI,MO,RALLS,29173,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1138,5266,20220315,TOTAL,96.66568309235763
2016,MISSOURI,MO,RANDOLPH,29175,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2283,10309,20220315,TOTAL,89.97009522310537
2016,MISSOURI,MO,RAY,29177,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3090,10869,20220315,TOTAL,95.07959479015919
2016,MISSOURI,MO,REYNOLDS,29179,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,540,3038,20220315,TOTAL,96.07228195937874
2016,MISSOURI,MO,RIPLEY,29181,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,830,5524,20220315,TOTAL,96.19148936170212
2016,MISSOURI,MO,ST. CHARLES,29183,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,68626,201005,20220315,TOTAL,89.06833848842531
2016,MISSOURI,MO,ST. CLAIR,29185,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,936,4630,20220315,TOTAL,95.52269250382459
2016,MISSOURI,MO,STE. GENEVIEVE,29186,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2542,8469,20220315,TOTAL,97.03499586662993
2016,MISSOURI,MO,ST. FRANCOIS,29187,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6250,24728,20220315,TOTAL,92.76610719258251
2016,MISSOURI,MO,ST. LOUIS COUNTY,29189,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,286704,514858,20220315,TOTAL,68.87043847864867
2016,MISSOURI,MO,SALINE,29195,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2789,9274,20220315,TOTAL,83.18784766795036
2016,MISSOURI,MO,SCHUYLER,29197,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,354,1936,20220315,TOTAL,98.2396750169262
2016,MISSOURI,MO,SCOTLAND,29199,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,365,1968,20220315,TOTAL,98.28618624819326
2016,MISSOURI,MO,SCOTT,29201,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3575,17256,20220315,TOTAL,84.85876859483045
2016,MISSOURI,MO,SHANNON,29203,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,776,3904,20220315,TOTAL,94.94135765904514
2016,MISSOURI,MO,SHELBY,29205,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,606,3255,20220315,TOTAL,97.31680527224226
2016,MISSOURI,MO,STODDARD,29207,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1876,13291,20220315,TOTAL,96.53964228510411
2016,MISSOURI,MO,STONE,29209,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2887,16567,20220315,TOTAL,96.07477796410161
2016,MISSOURI,MO,SULLIVAN,29211,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,526,2486,20220315,TOTAL,79.6842418826333
2016,MISSOURI,MO,TANEY,29213,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4373,23515,20220315,TOTAL,91.11369134010644
2016,MISSOURI,MO,TEXAS,29215,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1728,10956,20220315,TOTAL,92.31774838511228
2016,MISSOURI,MO,VERNON,29217,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1707,8599,20220315,TOTAL,95.45347133607449
2016,MISSOURI,MO,WARREN,29219,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3915,15784,20220315,TOTAL,92.88899824685511
2016,MISSOURI,MO,WASHINGTON,29221,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1926,9282,20220315,TOTAL,95.13395514983132
2016,MISSOURI,MO,WAYNE,29223,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,948,5655,20220315,TOTAL,96.53871755047703
2016,MISSOURI,MO,WEBSTER,29225,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3177,16743,20220315,TOTAL,95.21297165902436
2016,MISSOURI,MO,WORTH,29227,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,195,1046,20220315,TOTAL,97.42054352832797
2016,MISSOURI,MO,WRIGHT,29229,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1170,8119,20220315,TOTAL,96.3220834440606
2016,MISSOURI,MO,ST. LOUIS CITY,29510,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,104235,131191,20220315,TOTAL,42.187451063909755
2016,MONTANA,MT,BEAVERHEAD,30001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1143,4849,20220315,TOTAL,92.65628379839931
2016,MONTANA,MT,BIG HORN,30003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2094,4237,20220315,TOTAL,30.376991838321025
2016,MONTANA,MT,BLAINE,30005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1202,2684,20220315,TOTAL,47.866276382683715
2016,MONTANA,MT,BROADWATER,30007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,573,3133,20220315,TOTAL,94.61867426942267
2016,MONTANA,MT,CARBON,30009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1828,5991,20220315,TOTAL,95.93173248660449
2016,MONTANA,MT,CARTER,30011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,70,786,20220315,TOTAL,97.58620689655172
2016,MONTANA,MT,CASCADE,30013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12175,34571,20220315,TOTAL,87.42484045888818
2016,MONTANA,MT,CHOUTEAU,30015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,732,2603,20220315,TOTAL,75.46877687940822
2016,MONTANA,MT,CUSTER,30017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1176,5185,20220315,TOTAL,94.10206000512864
2016,MONTANA,MT,DANIELS,30019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,168,962,20220315,TOTAL,94.40319817247287
2016,MONTANA,MT,DAWSON,30021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,787,4374,20220315,TOTAL,94.54606290430515
2016,MONTANA,MT,DEER LODGE,30023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2058,4206,20220315,TOTAL,91.61109916110992
2016,MONTANA,MT,FALLON,30025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,154,1484,20220315,TOTAL,96.64359861591696
2016,MONTANA,MT,FERGUS,30027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1202,5840,20220315,TOTAL,95.67581563956499
2016,MONTANA,MT,FLATHEAD,30029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13293,46571,20220315,TOTAL,93.96335562203062
2016,MONTANA,MT,GALLATIN,30031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,24246,53819,20220315,TOTAL,93.33281199378861
2016,MONTANA,MT,GARFIELD,30033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,34,718,20220315,TOTAL,98.424543946932
2016,MONTANA,MT,GLACIER,30035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3121,5075,20220315,TOTAL,30.726173595044404
2016,MONTANA,MT,GOLDEN VALLEY,30037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,71,474,20220315,TOTAL,92.98642533936652
2016,MONTANA,MT,GRANITE,30039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,472,1777,20220315,TOTAL,96.39493341994154
2016,MONTANA,MT,HILL,30041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2371,6445,20220315,TOTAL,72.94358846918489
2016,MONTANA,MT,JEFFERSON,30043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1998,6714,20220315,TOTAL,94.02069086445731
2016,MONTANA,MT,JUDITH BASIN,30045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,235,1208,20220315,TOTAL,97.2007722007722
2016,MONTANA,MT,LAKE,30047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4776,13181,20220315,TOTAL,68.0720795936826
2016,MONTANA,MT,LEWIS AND CLARK,30049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14478,34478,20220315,TOTAL,92.43473460052054
2016,MONTANA,MT,LIBERTY,30051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,206,961,20220315,TOTAL,98.03334758443779
2016,MONTANA,MT,LINCOLN,30053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2041,9330,20220315,TOTAL,94.2042972519937
2016,MONTANA,MT,MCCONE,30055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,154,1060,20220315,TOTAL,97.40484429065745
2016,MONTANA,MT,MADISON,30057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1180,4778,20220315,TOTAL,95.37121310622805
2016,MONTANA,MT,MEAGHER,30059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,193,977,20220315,TOTAL,96.61554732945531
2016,MONTANA,MT,MINERAL,30061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,519,2012,20220315,TOTAL,93.58276107032914
2016,MONTANA,MT,MISSOULA,30063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,31543,59203,20220315,TOTAL,91.02462053632696
2016,MONTANA,MT,MUSSELSHELL,30065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,332,2441,20220315,TOTAL,94.27060379021596
2016,MONTANA,MT,PARK,30067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3595,9359,20220315,TOTAL,95.24814530570478
2016,MONTANA,MT,PETROLEUM,30069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,30,322,20220315,TOTAL,98.38056680161942
2016,MONTANA,MT,PHILLIPS,30071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,318,2171,20220315,TOTAL,86.17446508347048
2016,MONTANA,MT,PONDERA,30073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,738,2723,20220315,TOTAL,82.23630749228019
2016,MONTANA,MT,POWDER RIVER,30075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,127,1053,20220315,TOTAL,94.37751004016064
2016,MONTANA,MT,POWELL,30077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,551,2794,20220315,TOTAL,91.43304397324606
2016,MONTANA,MT,PRAIRIE,30079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,100,689,20220315,TOTAL,95.41984732824427
2016,MONTANA,MT,RAVALLI,30081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6223,22556,20220315,TOTAL,93.91226499552371
2016,MONTANA,MT,RICHLAND,30083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,671,4871,20220315,TOTAL,93.25877282987892
2016,MONTANA,MT,ROOSEVELT,30085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1560,3652,20220315,TOTAL,35.5779376498801
2016,MONTANA,MT,ROSEBUD,30087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,987,3453,20220315,TOTAL,60.175457597747204
2016,MONTANA,MT,SANDERS,30089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1218,5953,20220315,TOTAL,90.4232016121966
2016,MONTANA,MT,SHERIDAN,30091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,477,1835,20220315,TOTAL,94.59219858156028
2016,MONTANA,MT,SILVER BOW,30093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8619,16452,20220315,TOTAL,92.14912280701755
2016,MONTANA,MT,STILLWATER,30095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,908,4873,20220315,TOTAL,95.29450477130635
2016,MONTANA,MT,SWEET GRASS,30097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,402,2107,20220315,TOTAL,95.61763900301288
2016,MONTANA,MT,TETON,30099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,808,3188,20220315,TOTAL,95.37296229211263
2016,MONTANA,MT,TOOLE,30101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,402,2037,20220315,TOTAL,90.40195341848234
2016,MONTANA,MT,TREASURE,30103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,59,443,20220315,TOTAL,92.75766016713092
2016,MONTANA,MT,VALLEY,30105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,886,3894,20220315,TOTAL,86.36178585968246
2016,MONTANA,MT,WHEATLAND,30107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,179,946,20220315,TOTAL,95.20295202952029
2016,MONTANA,MT,WIBAUX,30109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,55,541,20220315,TOTAL,97.05014749262537
2016,MONTANA,MT,YELLOWSTONE,30111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22171,69108,20220315,TOTAL,88.16735598626767
2016,NEBRASKA,NE,ADAMS,31001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3302,13513,20220315,TOTAL,88.46766994005867
2016,NEBRASKA,NE,ANTELOPE,31003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,383,3281,20220315,TOTAL,96.00598354525056
2016,NEBRASKA,NE,ARTHUR,31005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,17,273,20220315,TOTAL,94.56521739130434
2016,NEBRASKA,NE,BANNER,31007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,19,402,20220315,TOTAL,95.07246376811594
2016,NEBRASKA,NE,BLAINE,31009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,30,317,20220315,TOTAL,99.16317991631799
2016,NEBRASKA,NE,BOONE,31011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,414,2905,20220315,TOTAL,97.78383287920073
2016,NEBRASKA,NE,BOX BUTTE,31013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,965,4924,20220315,TOTAL,84.5772904138663
2016,NEBRASKA,NE,BOYD,31015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,128,1156,20220315,TOTAL,96.42686993806574
2016,NEBRASKA,NE,BROWN,31017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,153,1597,20220315,TOTAL,97.67885532591414
2016,NEBRASKA,NE,BUFFALO,31019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4763,21129,20220315,TOTAL,89.21088022211617
2016,NEBRASKA,NE,BURT,31021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,930,3558,20220315,TOTAL,95.07144940215807
2016,NEBRASKA,NE,BUTLER,31023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,691,3981,20220315,TOTAL,96.39070875521143
2016,NEBRASKA,NE,CASS,31025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3484,12933,20220315,TOTAL,95.4122261400103
2016,NEBRASKA,NE,CEDAR,31027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,571,4420,20220315,TOTAL,97.8197017623136
2016,NEBRASKA,NE,CHASE,31029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,171,1898,20220315,TOTAL,88.02319717599597
2016,NEBRASKA,NE,CHERRY,31031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,317,3118,20220315,TOTAL,89.9877472431297
2016,NEBRASKA,NE,CHEYENNE,31033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,711,4711,20220315,TOTAL,90.80816163232647
2016,NEBRASKA,NE,CLAY,31035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,477,3065,20220315,TOTAL,90.81320697034546
2016,NEBRASKA,NE,COLFAX,31037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,859,3214,20220315,TOTAL,57.35615786970993
2016,NEBRASKA,NE,CUMING,31039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,719,4074,20220315,TOTAL,90.50224313382208
2016,NEBRASKA,NE,CUSTER,31041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,641,5652,20220315,TOTAL,96.45305786634975
2016,NEBRASKA,NE,DAKOTA,31043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2314,6279,20220315,TOTAL,55.20327525468913
2016,NEBRASKA,NE,DAWES,31045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,801,3676,20220315,TOTAL,87.7586582443912
2016,NEBRASKA,NE,DAWSON,31047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2136,8635,20220315,TOTAL,63.56984296637342
2016,NEBRASKA,NE,DEUEL,31049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,120,984,20220315,TOTAL,94.74497681607419
2016,NEBRASKA,NE,DIXON,31051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,556,2782,20220315,TOTAL,88.21666666666667
2016,NEBRASKA,NE,DODGE,31053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4544,15529,20220315,TOTAL,87.54190400915756
2016,NEBRASKA,NE,DOUGLAS,31055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,113798,240433,20220315,TOTAL,71.94388041229138
2016,NEBRASKA,NE,DUNDY,31057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,89,953,20220315,TOTAL,92.23107569721115
2016,NEBRASKA,NE,FILLMORE,31059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,613,2941,20220315,TOTAL,95.39898132427844
2016,NEBRASKA,NE,FRANKLIN,31061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,250,1673,20220315,TOTAL,97.51937984496124
2016,NEBRASKA,NE,FRONTIER,31063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,161,1328,20220315,TOTAL,97.49637155297532
2016,NEBRASKA,NE,FURNAS,31065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,304,2340,20220315,TOTAL,95.68461383343416
2016,NEBRASKA,NE,GAGE,31067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2935,10048,20220315,TOTAL,96.06023934382144
2016,NEBRASKA,NE,GARDEN,31069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,153,1075,20220315,TOTAL,94.4093339815265
2016,NEBRASKA,NE,GARFIELD,31071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,121,980,20220315,TOTAL,98.68228404099561
2016,NEBRASKA,NE,GOSPER,31073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,166,1010,20220315,TOTAL,95.59686888454011
2016,NEBRASKA,NE,GRANT,31075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,20,405,20220315,TOTAL,97.71986970684038
2016,NEBRASKA,NE,GREELEY,31077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,210,1175,20220315,TOTAL,96.57210401891253
2016,NEBRASKA,NE,HALL,31079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6282,22060,20220315,TOTAL,72.5800672274643
2016,NEBRASKA,NE,HAMILTON,31081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,878,5004,20220315,TOTAL,96.87637001315213
2016,NEBRASKA,NE,HARLAN,31083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,254,1832,20220315,TOTAL,97.66286882851301
2016,NEBRASKA,NE,HAYES,31085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,30,514,20220315,TOTAL,95.96690796277146
2016,NEBRASKA,NE,HITCHCOCK,31087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,161,1468,20220315,TOTAL,96.97386519944979
2016,NEBRASKA,NE,HOLT,31089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,531,5118,20220315,TOTAL,96.03258265452803
2016,NEBRASKA,NE,HOOKER,31091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,40,417,20220315,TOTAL,97.96195652173914
2016,NEBRASKA,NE,HOWARD,31093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,544,2994,20220315,TOTAL,96.70066942939114
2016,NEBRASKA,NE,JEFFERSON,31095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,837,3494,20220315,TOTAL,95.73340400159005
2016,NEBRASKA,NE,JOHNSON,31097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,563,2089,20220315,TOTAL,83.47709411539199
2016,NEBRASKA,NE,KEARNEY,31099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,550,3296,20220315,TOTAL,94.96070272769302
2016,NEBRASKA,NE,KEITH,31101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,571,4034,20220315,TOTAL,92.35181644359464
2016,NEBRASKA,NE,KEYA PAHA,31103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,40,519,20220315,TOTAL,98.90776699029125
2016,NEBRASKA,NE,KIMBALL,31105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,230,1677,20220315,TOTAL,90.57838262235018
2016,NEBRASKA,NE,KNOX,31107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,720,4115,20220315,TOTAL,88.35766003907597
2016,NEBRASKA,NE,LANCASTER,31109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,61898,136223,20220315,TOTAL,84.33640380228937
2016,NEBRASKA,NE,LINCOLN,31111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2913,16131,20220315,TOTAL,90.2254188712522
2016,NEBRASKA,NE,LOGAN,31113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,32,453,20220315,TOTAL,96.85452162516383
2016,NEBRASKA,NE,LOUP,31115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,48,385,20220315,TOTAL,97.62658227848101
2016,NEBRASKA,NE,MCPHERSON,31117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14,287,20220315,TOTAL,97.95918367346938
2016,NEBRASKA,NE,MADISON,31119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2711,14343,20220315,TOTAL,83.32951026493865
2016,NEBRASKA,NE,MERRICK,31121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,602,3788,20220315,TOTAL,94.39133205863608
2016,NEBRASKA,NE,MORRILL,31123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,284,2209,20220315,TOTAL,84.41094803649345
2016,NEBRASKA,NE,NANCE,31125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,281,1621,20220315,TOTAL,97.10843373493975
